https://www.allmovie.com/movie/y-tu-mam%C3%A1-tambi%C3%A9n-v250558, Y Tu Mamá También, Comedy Drama, Coming-of-Age Road Movie Sex Comedy, Mar 15 2002, 106, Mexico, NR, 9,  Drug Content Not For Children Profanity Strong Sexual Content, Alfonso Cuarón, Besame Mucho Pictures Good Machine Producciones Anhelo, 20th Century Fox IFC Films, Carnal Knowledge | Pick-Me-Ups, Faltering Friendships | Love Triangles | Journey of Self-Discovery | Class Differences | Age Disparity Romance, class-system coming-of-age friendship jealousy love-triangle Mexico road-trip sexual-awakening summer-vacation teenagers, High Artistic Quality High Historical Importance, Mexican-born New York-based filmmaker Alfonso Cuarón directed this Mexican box-office smash hit about a pair of randy upper-class buddies that sparked some controversy for its frank depiction of drug use and sexual exploration. With their respective girlfriends away in Europe Julio (Gael García Bernal) and his upper-class friend Tenoch (Diego Luna) are looking forward to a summer full of drink drugs and cheap meaningless sex. During a wedding they meet Luisa (Maribel Verdú) -- the 28-year-old wife of Tenoch's scholarly cousin -- and try to convince her to go on a road trip to Heaven's Mouth a made-up beach paradise the two claim is on the Oaxacan coast. To their surprise Luisa -- who is looking to escape her troubled life for a spell -- agrees to go along. Two days into the trip tension starts to build between the two friends: Luisa has had sex with each and now both lads are not-so-quietly vying for her affection. Soon simmering jealousies boil over into savage arguments threatening to completely destroy their friendship. After an enormously successful run in Mexico and Guatemala this film was screened to much acclaim at the 2001 Venice Toronto and New York Film Festivals., Gael García Bernal | Diego Luna | Diana Bracho | Emilio Echeverria | Veronica Langer | Arturo Rios, Malena | Sexo con Amor | Grado 3 | Volantin Cortao | She Doesn't Want to Sleep Alone | How Much Further
https://www.allmovie.com/movie/civil-war-journal-robert-e-lee-v122866, Civil War Journal: Robert E. Lee, History, Biography Military & War, , 50, , , 6, , , A&E Television Networks, , , , Civil-War [US] General war, , This video is part of an acclaimed series from the History Channel that chronicles the American Civil War. The series narrated by Danny Glover uses archival photographs diaries articles reenactments and scholarly commentary to tell the story of the War Between the States. This volume recounts the story of the military leader whose services were sought after by both sides in the conflict. But Virginian Robert E. Lee entered the affray on the side of the Confederacy and became its most honored and revered general in the losing cause., Danny Glover, The Fog of War | Great Commanders: Julius Caesar - The Battle of Alesia | M*A*S*H | Going Upriver: The Long War of John Kerry | Unlikely Heroes | Sir! No Sir!
https://www.allmovie.com/movie/r-xmas-v246162, 'R Xmas, Crime Thriller, Crime Thriller Urban Drama, , 83, France, R, 6,  Adult Language Adult Situations Not For Children Substance Abuse Violence, Abel Ferrara, , Canal Plus, Abandon All Hope, Drug Trade | Inner City Blues | Kidnapping | Race Relations, Christmas couple drug-dealer drug-trade heroin kidnapping daughter, , Cult favorite Abel Ferrara directed and co-wrote this story set in New York City in 1993 before Mayor Rudy Giuliani's much-publicized crusade against street crime put a dent in semi-public drug dealing in the city. It's a few days before Christmas and a Latin American couple living on the city's Upper East Side (Lillo Brancato Jr. and Drea de Matteo) are watching their daughter (Lisa Valens) perform in her school's holiday pageant. Afterward the couple drop the child off with a babysitter and set out to run some errands. They have two items on their agenda: get their daughter the doll she's been asking for (a nearly impossible task since the toy has become the must-have item of the season) then head to their work space uptown where they prepare and package heroin for street distribution. While the wife has her qualms about the ethics of drug dealing both she and her husband know there's plenty of money to be made in heroin -- more than most Hispanic immigrants could make working legitimate jobs in New York -- and the business has been highly lucrative for them. The couple discovers one of their lower-level dealers may be talking to the police but they soon have a bigger problem to deal with when the husband is lured to the Bronx by a fence who can get him the toy he's been looking for. The husband finds he's been lured into a trap and a kidnapper (Ice-T) gives the wife less than a half hour to collect and pay a huge ransom or her husband will be killed. As in Ferrara's Bad Lieutenant the audience never learns the names of most of the major characters in 'R Xmas; also like Bad Lieutenant (as well as King of New York and The New Rose Hotel) Ferrara invited pioneering gangster rapper Schooly-D to contribute to the film's score., Drea de Matteo | Lillo Brancato Jr. | Ice-T | Victor Argo, Traffic | Drugstore Cowboy | The Blackout | I Mobster | The French Connection | Collateral
https://www.allmovie.com/movie/crush-v246184, Crush, Comedy Drama Romance, Romantic Comedy, Apr 5 2002, 122, UK, R, 6, , John McKay, Film Council Film Four International Industry Entertainment Pipedream Pictures Senator Film, FilmFour Distributors Sony Pictures Classics, Estrogen Shot | Only Human, Age Disparity Romance | Women's Friendship | Faltering Friendships | Looking For Love, disapproval doctor friendship funeral love May-December-romance police-detective school-principal, , A woman edging into middle age finally finds the love of a lifetime; too bad she can't convince her best friends it's for real in this lively romantic comedy. Kate (Andie MacDowell) Molly (Anna Chancellor) and Janine (Imelda Staunton) are three close friends in their early forties who have been sharing a long run of bad luck in the field of romance. While all three are successful in their careers -- Kate has been named headmistress of an upscale private school Molly is a doctor and Janine's a police detective -- they've been striking out in the dating scene and they get together on a regular basis to compare notes and drown their sorrows in cocktails and chocolate. One day while attending the funeral of a colleague Kate makes the acquaintance of Jed (Kenny Doughty) a good-looking man who remembers Kate as one of his teachers when he attended the school years ago. Despite the decade-and-a-half gap in their ages there's a strong mutual attraction between Kate and Jed and before the day is over the two are enjoying an affair. Molly and Janine are at once amused and appalled at Kate for dating a younger man and while she tells them it's a short-lived fling that means little to either party neither Kate nor Jed wants to walk away from their relationship; before long Kate and Jed decide they've fallen in love and plan to get married. The harder Molly and Janine try to convince Kate that she's making a mistake the more Kate is determined to tie the knot with Jed and eventually Molly and Janine decide to take drastic measures -- Molly hatches a plan to seduce Jed while Janine captures their tryst on videotape., Andie MacDowell | Imelda Staunton | Anna Chancellor | Kenny Doughty | Bill Paterson | Joshua Cole | Caroline Holdaway, Suddenly Naked | Bridget Jones's Diary | Easy | Antonia & Jane | Four Weddings and a Funeral | The Graduate
https://www.allmovie.com/movie/pulse-v246216, Pulse, Horror, Psychological Thriller, Nov 9 2005, 119, Japan, R, 6,  Adult Situations Violence, Kiyoshi Kurosawa, Daiei Hakuhodo Imagica NTV Network, Magnolia Pictures Optimum Releasing Toho, Blood and Gore | Spellbinders, Computer Paranoia | Ghosts, technology afterlife computer-disk (CD) computers culture [social culture] death Internet mystery [unexplained phenomenon] ghost high-tech suicide, Cult Film, As one of the most cutting-edge Japanese filmmakers Kiyoshi Kurosawa once again wraps a lowbrow much-maligned genre -- in this case horror flicks (which were the rage in Japan at the time of this release) -- around some decidedly highbrow philosophical concepts. At the film's outset Michi (Kumiko Aso) and her cohorts at a rooftop nursery cannot get ahold of their co-worker Taguchi (Kenji Mizuhashi) who has an important floppy disk. When she ventures over to his apartment she finds him pale listless and unusually quiet -- that is until he suddenly hangs himself. While the suicide is disconcerting what really freaks Michi out is that Taguchi's body seems to dissolve into the wall leaving a sickly black stain. Meanwhile college slacker Ryosuke Kawashima (Haruhiko Kato) logs onto the Internet for the first time even though he is not particularly fond of computers. Instead of stumbling into a porn site or a chat room he finds himself in a most peculiar site -- he just sees ghostly images of other people going about their everyday life. Then the computer prompts him asking "Would you like to meet ghosts?" Even though he eventually pulls the plug the machine still on occasion springs to life. He eventually consults a comely computer maven named Harue (Koyuki) who is also utterly baffled. As more and more Internet users seal themselves into their rooms with red duct tape and melt into black splotches Kawashima and Michi independently come to discover that the Internet has become portal for an increasingly crowded afterlife. As Tokyo becomes increasingly depopulated Kawashima and Michi cross paths. This film -- which also features cameos by Kurosawa regulars Koji Yakusho Jun Fubuki and Sho Aikawa -- was screened at the 2001 Cannes and Toronto Film Festivals., Haruhiko Kato | Kumiko Aso | Koyuki | Kurume Arisaka | Masatoshi Matsuo | Shun Sugata | Kenji Mizuhashi | Masayuki Shionoya | Jun Fubuki | Shinji Takeda | Koji Yakusho | Sho Aikawa | Takumi Tanji | Hassei Takano, Cure | Ringu | The Ring | Ju-on 2 | Shutter | The Hypnotist
https://www.allmovie.com/movie/the-breed-v246674, The Breed, Horror, , Jul 19 2001, 105, , R, 6, , Michael Oblowitz, , , Adrenaline Rush | Blood and Gore, Dangerous Attraction | Rogue Cops | Vampires, teamwork seduction bloodsucker FBI (Federal Bureau of Investigation) partner society odd-friendship integration, , One cop is a vampire and his partner is not in this unconventional thriller from director Michael Oblowitz. To help stop an evil plot that would integrate vampires into normal society a pair of FBI agents must stop an evil fanged fiend. Matters are complicated when the human officer begins to fall for a sexy female vampire. Adrian Paul (Highlander: Endgame) stars as the good vampire agent. Bokeem Woodbine plays his partner. Bai Ling portrays the vampire seductress Lucy., Adrian Paul | Bokeem Woodbine | Bai Ling | Zen Gesner, Innocent Blood | Blade Runner | Blade II | Aliens | North by Northwest | Psycho
https://www.allmovie.com/movie/the-warrior-v253772, The Warrior, Action Adventure, Adventure Drama Costume Adventure, Jul 15 2005, 86, UK, R, 6,  Violence, Asif Kapadia, British Screen Film Four D Film Four International Lazennec Films Senator Film The Bureau, FilmFour Distributors, , Lone Wolves | Redemption, fugitive village vision [mystical] warrior, , A cold-blooded warrior strives to become a man of peace in this strikingly photographed drama from writer and director Asif Kapadia. Lafcadia (Irfan Khan) is a steel-nerved professional soldier who works as a lawman for the corrupt leader of a local political regime (Anupam Shyam). Lafcadia is valuable to the tyrant for his ability to kill without mercy but when he's sent with his compatriots to massacre the people of a small village who've been delinquent in paying their taxes Lafcadia is struck by a vision of a young girl standing on a mountain overlooking the carnage. The vision startles Lafcadia into a change of heart and he pledges to lay down his weapon and never kill again. However the tyrant isn't happy with Lafcadia's decision and retaliates by putting his son (Puru Chibber) under arrest and burning his home to the ground. Undaunted Lafcadia sets out on a quest in the Himalayas to find the child from his vision with the tyrant's ruthless enforcers on his trail. In time Lafcadia is joined in his search by a fugitive (Noor Mani) on the run from a prison work gang. The Warrior was shot in two versions one in the Hindi language and one in English., Irfan Khan | Puru Chibber | Mandakini Goswami | Sunita Sharma | Noor Mani | Damayanti Marfatia | Feroz Khan | Anupam Shyam, The Barbarian and the Geisha | The Conqueror | Genghis Khan | Master and Commander: The Far Side of the World | The Professionals | China Girl
https://www.allmovie.com/movie/metropolis-v253781, Metropolis, Adventure Science Fiction, Anime Sci-Fi Action, Jan 25 2002, 108, Japan, PG13, 6,  Adult Situations Questionable for Children Violence, Rintaro, Madhouse, Toho, Other Dimensions, Future Dystopias | Missing Persons | Robots and Androids | Technology Run Amok, android daughter detective lookalike political-power renegade robot scientist search takeover world-domination, , Playing like a candy-colored hybrid of Fritz Lang's film of the same name and Ridley Scott's Blade Runner Osamu Tezuka's Metropolis borrows its plot liberally from numerous legendary sci-fi sources (despite the fact that the original manga was released in 1945 certain cinematic aspects can't help but appearing overly familiar) all the while dazzling viewers on the same cutting-edge visual level as such anime classics as Akira and Ghost in the Shell. The common anime practice of combining amazingly rendered backdrops and more traditionally hand-drawn characters continues here though with such nuances as beautifully flowing hair and soulfully expressive faces it becomes obvious that painstaking detail was paid to making the characters both visually and emotionally involving. However as expressive as some of the central characters may be it's the elaborate tri-level industrial labyrinth that encompasses the world of Metropolis that forms the film's central character and it is a kalidescopic animated marvel to behold. Director Rintaro's beautifully composed visual design is so awe-inspiringly colorful and complex that from the opening frames the viewer is fully absorbed in the environment with plot and characterization almost coming as an afterthought. And that is precisely where the film's ultimately forgivable main weakness lies. In between scenes of wide-eyed jaw-dropping visuals the story of human and android tension set against the backdrop of a futuristic city borrows from so many sources that it borders on cliché. Thankfully writer Tezuka's characters are given a depth and sense of purpose that while not altogether unconvincing or original consistently connect with the viewer's sense of recognition and sympathy. Viewers will no doubt attest that Metropolis works almost flawlessly on a purely visual and asthetic level within the opening frames of the film. Thankfully Tezuka's storytelling skills compliment that on a level which while not entirely new or original is at the very least genuinely sincere and thoughtful., , Ghost in the Shell | Memories | Appleseed | Paprika | Princess Mononoke | The Sky Crawlers
https://www.allmovie.com/movie/pi%C3%B1ero-v254712, Piñero, Drama, Biopic [feature], , 103, USA, R, 6,  Adult Language Drug Content Sexual Situations, Leon Ichaso, GreeneStreet Films Lower East Side Films Miramax, Miramax, Only Human, Writer's Life | Bohemian Life | Drug Addiction, abuse crime domestic-violence drug-addiction fame playwright poet writer, , Miguel Pinero became a leading figure in New York's art scene during the 1970s as a poet actor and playwright whose vibrant often pointed work spoke directly to the lower classes and to disenfranchised minorities. As a founder of the influential Nuyorican Poets Cafe his poetry soon became recognized as a forerunner to rap and hip-hop music. TV screenwriter turned director Leon Ichaso spins this impressionistic biographical look at this artist. Raised in an abusive family Pinero (Benjamin Bratt) turns to streets for solace. Soon he is engaging in petty crime drug dealing and addiction. When he finds himself in Sing-Sing he turns his experiences in prison into the play Short Eyes which eventually garners him seven Tony awards in 1974. Uncomfortable with his new fame he clings to his girlfriend Sugar (Talisa Soto) and his childhood buddy Miguel Algarin (Giancarlo Esposito) who is a literature professor and who co-founded the Nuyorican Cafe. Though Pinero makes cameos on such shows as Kojak his art begins to suffer as he starts to succumb to his drug addictions. This film was screened at the 2001 Toronto Film Festival., Benjamin Bratt | Giancarlo Esposito | Nelson Vasquez | Mandy Patinkin | Michael Irby | Michael Wright | Rita Moreno | Jaime Sanchez | Rome Neal | Oscar Colon | Miriam Cruz | Luis Caballero | Sophia Domoulin | Robert Klein | Samuel Bruce Campbell | Loraine Velez | Eric Nieves | Antonia Rey | Griffin Dunne | Valentina Quinn | Bruno Iannone | Fisher Stevens | Jack O'Connell | Ray Santiago | Charles Santy | Vanessa Del Sol | Jaime Tirelli | O.L. Duke | Ed Vassallo | Amanda KC | Bill Boggs | Mateo Gomez | Tony Vazzo | Charles Sammarco | Lydia Trueheart | John Ortiz | Panchito Gomez | Amiri Baraka | Jamal Joseph | Miguel Algarin | Tara Wilson | Francine Berman, Lenny | Basquiat | Pollock | Slam | I Shot Andy Warhol | What's Love Got to Do with It?
https://www.allmovie.com/movie/the-safety-of-objects-v255212, The Safety of Objects, Drama, Ensemble Film Psychological Drama Family Drama Marriage Drama, Mar 7 2003, 121, USA, R, 6,  Adult Language Sexual Situations, Rose Troche, Clear Blue Sky Films Infilm Killer Films, IFC Films Renaissance Films, In a Minor Key | Uncomfortable Viewing, Suburban Dysfunction | Crumbling Marriages | Mothers and Daughters | Mothers and Sons, car-crash community divorce doll family guilt suburbs, , Following up on her 1998 opus Bedrooms and Hallways Rose Troche directs this ensemble film about suburbia and its discontents. Once an up-and-coming singer/songwriter Paul Gold (Joshua Jackson) now lies in a coma attentively nursed by his mother Esther (Glenn Close) who dotes on her son to the exclusion of her husband and her daughter Julie (Jessica Campbell). Meanwhile Jim Train (Dermot Mulroney) is a workaholic lawyer who is closer to his tortes than to his spouse Susan (Moira Kelly). Their son Jake has taken a morbid fascination with his sister's foot-high girl doll. At the same time Paul's former lover Annette Jennings (Patricia Clarkson) is trying to pull her life and her family back together after a particularly brutal divorce. This film was screened at the 2001 Toronto Film Festival., Glenn Close | Dermot Mulroney | Patricia Clarkson | Jessica Campbell | Joshua Jackson | Timothy Olyphant | Kristen Stewart | Mary Kay Place | Moira Kelly | Alex House | Charlotte Arnold | Robert Klein | Andrew Airlie | Stephanie Mills | Angela Vint | Aaron Ashmore | C. David Johnson | Haylee Wanstall | Balazs Koos | Kathryn Winslow, Little Children | Lantana | Short Cuts | Snow Angels | Lovely & Amazing | Demolition
https://www.allmovie.com/movie/cold-blood-v255281, Cold Blood, Thriller, Psychological Thriller, , 83, USA, , 6, , Brian Avenet-Bradley, , , , Hide the Dead Body | Crimes of Passion | Infidelity, corpse extramarital-affair husband-and-wife murder sister, , One moment of rage leads a man into a web of danger and deceit from which he cannot free himself in this independent thriller. J.M. (Barnes Walker III) and Andrea (Laurence Avenet-Bradley) are a couple who are about to celebrate their first year of marriage. Andrea however isn't especially well suited to fidelity and one night J.M. comes home to find her with another man Danny (Kendall Dreyer). Danny quickly runs off and J.M. and Andrea begin fighting; in a fit of rage he hits her in the head with a baseball bat and discovers to his horror that he's killed her. Frightened and unsure of what to do J.M. puts Andrea's body in the trunk of his car and heads up to his sister's farm leaving her a telephone message saying that they'll be celebrating their anniversary. J.M. arrives at the remote farm to discover he's not alone; John (John L. Altom) is a scruffy local who looks in on the farm when J.M.'s sister is away and John's wife Julie (Carrie Walrond) sometimes hides out there when she needs to get away from her violent and short-fused spouse. Once John leaves Julie shows up and J.M. lets her spend the night; the next morning John returns after Julie has gone and J.M. is still trying to decide out what to do with Andrea's body. In the barn J.M. discovers an old chest freezer and figures it would be a good place to hide his wife's remains though this soon proves to be a poor decision after John and Julie start poking around and Danny comes looking for Andrea. Writer and director Brian Avenet-Bradley also appears in a small role as Bud an inquisitive neighbor., Carrie Walrond, Dead Bodies | Lost Junction | Alibi | Shallow Grave | Psycho | The Manchurian Candidate
https://www.allmovie.com/movie/the-river-v255950, The River, Comedy Drama, Ensemble Film, , 109, Finland, , 6, , Jarmo Lampela, Lasihelmi Filmi Oy, , , Suicide, bungee-jumping father marital-problems mother murder/suicide singer teenagers waiter, , A film whose multiple narratives are set over the course of one hour The River opens with the attempts of Anni (Sanna Hietala) to drown herself and her child in a river that passes through a mill town. Two teenagers see what is going on and intervene setting in motion five interweaving stories. The first concerns a messed up teenager named Santtu (Antti Mikkola) whose struggle to decide whether or not to make a bungee jump reflects his struggle for self-acceptance. The second focuses on Esa (Juha Kukkonen) a financially destitute folk singer who is trying to make peace with his estranged father. Leena (Liisa Vuori) a pizza parlor waitress is the subject of the third story; after stirring up trouble by arriving late to work one day she makes amends by fixing two of her co-workers up on a date. The last story is that of Ilpo (Hekki Rantanen) whose marriage is coming undone; and Milja (Elina Hoffrén) a woman who is tending to her dying husband. The River was screened at the 2002 Philadelphia Festival of World Cinema., Sanna Hietala | Antti Ikkala | Jyri Ojanisivu | Antti Mikkola | Jari Virman | Liisa Vuori | Elina Hoffren, Nashville | Magnolia | Mystery Train | Go | Boogie Nights | Short Cuts
https://www.allmovie.com/movie/knockaround-guys-v256719, Knockaround Guys, Crime, Gangster Film, Oct 11 2002, 93, USA, R, 6,  Adult Language Substance Abuse Violence, Brian Koppelman / David Levien, , New Line Cinema, Tough Guys, Fathers and Sons | Going Straight | Mafia Life | One Last Heist, cocaine father gangster gun organized-crime sheriff sports-agent uncle, , A big score goes wrong in a big way for a bunch of aspiring gangsters in this crime comedy. Matty Demaret (Barry Pepper) is the son of a mid-level Brooklyn mob boss Benny "Chains" Demaret (Dennis Hopper). When Matty was 12 years old Benny and Uncle Teddy (John Malkovich) decided to see if Matty had what it took to be in the mob; they gave the boy a gun and ordered him to shoot a longtime enemy of the family. Matty lacked the nerve to do it and ever since Benny has been convinced his son is a coward. As an adult Matty is stuck between a rock and a hard place; he'd like to work as a sports agent but his family's criminal ties make that all but impossible and his dad won't give him a chance in the family's operations. Uncle Teddy decides to give Matty a chance to make good by asking him to pick up a payment of $500000 in Spokane WA. Matty puts together a crew of three friends all sons of mob guys to help him out: muscle bound Taylor (Vin Diesel) ladies' man Chris (Andrew Davoli) and cocaine-addled would-be pilot Johnny (Seth Green). Getting the money goes just fine but during a refueling stop in Montana Johnny has to hide the money to keep it from being discovered. It's then promptly stolen by a pair of burnouts. When Matty and his crew discover the money is missing they head back to Montana but before long they find out that the sheriff (Tom Noonan) is onto them and that he has his own plans for the cash; they also learn that Uncle Teddy has some plans he didn't tell them about. Knockaround Guys marked the directorial debut for the screenwriting team of Brian Koppelman and David Levien., John Malkovich | Dennis Hopper | Vin Diesel | Barry Pepper | Seth Green | Andrew Davoli | John Liddle | Nicholas Pasco, Payback | The Boondock Saints | Panic | Albino Alligator | 3000 Miles to Graceland | Keys to Tulsa
https://www.allmovie.com/movie/daz-dillinger-tha-independent-game-v257037, Daz Dillinger: Tha Independent Game, Music, Biography, , , , , 6, , , , , , , hip-hop-music music rap-music, , Owning an independent record label can be a tricky business for the aspiring young entrepreneur but now viewers can learn from the experiences of one of the best in this insightful look into the life of successful producer Daz Dillinger. From the good to the bad and nearly everything in between viewers are taken on an entertaining and informative journey into the fiercely competitive world of independent music. In addition to a wealth of revealing "behind the scenes" footage this release also offers viewers an opportunity to view the never-before-seen RAW music video., , Anita O'Day: The Life of a Jazz Singer | An Inconvenient Truth | Coal Miner's Daughter | Beats Rhymes & Life: The Travels of A Tribe Called Quest | Murderball | The Fog of War
https://www.allmovie.com/movie/christmas-in-the-clouds-v257257, Christmas in the Clouds, Comedy, Comedy of Errors Romantic Comedy, Nov 4 2005, 94, USA, PG, 6, , Kate Montgomery, Random Ventures Stockbridge Munsee Mohican Nation, Clouds Productions, Just for Fun | Pick-Me-Ups, Mistaken Identities | Vacation Romances, bingo chef critic manager mistaken-identity pen-pals ski-resort, , Ray (Tim Vahle) has just returned from college to run a Native-American ski lodge. A laid-back place where employees' children play in the lobby and the handyman has a habit of macking on guests the lodge isn't exactly four-star travel guide material. So when Ray learns that a travel guide representative is coming to make an inspection he makes an executive decision to make the lodge a professional place of business. In addition to keeping his father who happens to be the hotel's former manager out of his way he also has to contend with his somewhat eccentric staff which includes an emotional vegetarian chef (Graham Greene) who takes a certain pleasure in informing his diners of the names he has given the animals they're eating. Despite Ray's exhaustive preparations something of course goes wrong: something that in this case turns out to be a case of mistaken identity: when Tina a comely Mohawk woman shows up at the lodge Ray assumes her to be the representative and sets about giving her the royal treatment while the actual representative (M. Emmet Walsh) is ignored and must contend with a hefty dose of hotel mismanagement. Christmas in the Clouds was an audience favorite at the 2002 Philadelphia Festival of World Cinema., Timothy Vahle | MariAna Tosca | Sam Vlahos | Graham Greene | M. Emmet Walsh | Sheila Tousey | Rosalind Ayres | Jonathan Joss | Rita Coolidge | Wes Studi | Shirley Cheechoo | Georgina Lightning | Kaesi Belen Soto | Heather Rae | Patrick Shining Elk | Mindy Lawson | Mace Melonas, Powwow Highway | Smoke Signals | The Parent Trap | You Can't Take It with You | Bringing Up Baby | Mrs. Doubtfire
https://www.allmovie.com/movie/warrior-of-light-v257260, Warrior of Light, Culture & Society, Biography Social Issues, , 94, Brazil Germany, , 6, , Monika Treut, Hyena Films, New Yorker Films, Food for Thought, Kids in Trouble | Living With AIDS, child-protection activism Brazil street-kid volunteer homelessness education self-esteem socialite, , Acclaimed documentary filmmaker Monika Treut follows up on her 1999 opus Gendernauts with this look at Brazilian socialite-turned-activist Yvonne Bezerra de Mello. The wife of Alvaro Bezerra de Mello a scion from a wealthy hotel-owning family Yvonne lived in the very lap of luxury. She spent her time sculpting writing caring for her children and practicing her equestrian skills. Then in 1993 her life changed when she heard about eight street kids executed by the Brazilian secret police. She quickly dropped her elite pursuits to found the "Children of Light" project a group committed to the education and protection of street kids. Yvonne threw herself wholly into the endeavor performing not only as a fundraiser but also as a volunteer in the slums and back alleys of Rio's mean streets. Not only does she offer them food and education but also she cares for homeless AIDS victims and tries to give everyone self-esteem. This film was screened at the 2001 Toronto Film Festival., , City of Joy | Rodrigo D: No Future | Mother Teresa: In the Name of God's Poor | Harlan County USA | Stevie | After Innocence
https://www.allmovie.com/movie/et-rigtigt-menneske-v257513, Et rigtigt menneske, Drama, Psychological Drama, , 90, Denmark, , 6, , Ake Sandgren, Danish Film Institute Danish Radio-TV Zentropa, , , Death of a Child, , , An enchanted innocent who loves children discovers he cannot be trusted in the modern world in this contemporary fable. Lise (Line Kruse) is a seven-year-old girl whose yuppie parents have little time to spend with her. Lonely and needing a grown-up role model Lise conjures up an adult as an imaginary friend -- P (Nikolaj Lie Kaas) a big but warm-hearted man who hides behind the walls of her bedroom when grown-ups are around. Lise dies in an auto wreck and P is forced to enter the real world and fend for himself. Strangers take pity of the guileless P and he soon has a job and a place to live and even strikes up a friendship with Lise's parents who only now realize how much they loved the daughter they lost. But as one might expect P has a soft spot for children and when he strikes up friendships with a number of kids in the neighborhood several people wonder if he's making improper advances towards his young acquaintances. Director Ake Sandgren filmed Et Rigtift Menneske using the strictly acetic boundaries of the Dogma 95 style., Nikolaj Lie Kaas | Line Kruse | Soren Hauch-Fausboll | Clara Nepper Winther | Oliver Zahle, Powder | The Hustler | A Streetcar Named Desire | Magnolia | Ordinary People | The Hours
https://www.allmovie.com/movie/shillaeui-dalban-v257799, Shillaeui Dalban, , , , 118, South Korea, , 6, , Kim Sang-jin, Cinema Service Fun and Happiness Terasource Venture Capital, Cinema Service, , , , , The nerdy Park Young-Joon is performing at a talent show during a high school field trip to Gyeongju where he is booed off stage and replaced by the class brawler Choi Gi-Dong. A massive fight ensues with a local gang and Gi-Dong is admired because he leads his class in the rumble while the timid Young-Joon is ostracized because he was the only student who didn't participate. Several years later Gi-Dong and Ju-Sup meet each other. Young-Joon has become a top gangster while Gi-Dong who is now a teacher tries to prevent Ju-Sup and other students from joining the mob. The two former schoolmates bond over drinks and both go to the police station when Ju-Sup and his friends are arrested for fighting. At the station they meet Ju-Sup's beautiful big sister Ju-Sup. Their friendship is strained as they compete for her affections; they also differ over Ju-Sup since Gi-Dong wants to keep him away from Young-Joon while the gangster wants to encourage the student to study. While the competition between the two rivals becomes increasingly fierce the police are investigating Young-Joon and other mobsters who are plotting against him. Gi-Dong and Young-Joon join forces when someone kidnaps Ju-San and eventually Gi-Dong's friends the mob the police and the student body get involved., Lee Seong-jae | Cha Seung-weon | Kim Hye-su, 
https://www.allmovie.com/movie/ill-sing-for-you-v257809, I'll Sing For You, Culture & Society Music, Biography Music History Social History, Jun 4 2004, 76, France, , 6, , Jacques Sarasin, CNPC Les Productions Faire Bleu ORTM Tigre Prods., First Run Features, , Musician's Life | Redemption | Tortured Genius, singer songwriter superstar blues-music guitar Africa nationalism radio wife, , In the early '60s the West African nation of Mali was under French rule as its people struggled toward independence and musician Boubacar Traoré became a star in his home country as its people dreamed of political freedom and better lives. Boasting a strong blues-influenced voice and a hypnotic guitar style Traoré -- better known as "Kar Kar" -- played music that showed the influence of the newer pop and rock sounds from Europe and the United States and spoke of love and freedom in equal measure. However at the height of his fame in Mali Kar Kar disappeared; while he was a popular radio performer he was unable to secure a record deal and he was unable to support himself and his wife on his radio performance fees. Traoré became a tailor and in time left Mali for self-imposed exile in Paris after the emotionally devastating death of his wife. Years later a music producer who had heard recordings of Kar Kar's fabled radio performances offered him a chance to make an album which led the artist back to Mali and the musical career he had abandoned. Je Chanterai Pour Toi is a documentary on Boubacar Traore's long road from fame to obscurity and back again which features performances by both Traoré and fellow African guitar hero Ali Farka Toure., , Music From the Big House | Genghis Blues | Buena Vista Social Club | Jimmy Scott: If You Only Knew | Cachao... Como Si Ritmo No Hay Dos | The Untold Story of Emmett Louis Till
https://www.allmovie.com/movie/porn-star-the-legend-of-ron-jeremy-v257815, Porn Star: The Legend of Ron Jeremy, Adult Film TV & Radio, Biography Sexuality, Nov 30 2001, 75, , R, 6,  Strong Sexual Content, Scott J. Gill, Maelstrom Entertainment, Outrider Pictures, Carnal Knowledge, , pop-culture pornography sex sex-industry stars [celebrities], , In 1978 Ron Hyatt was a special education teacher who like many people dreamed of some day becoming an actor. One day Ron's girlfriend sent a nude photo of him on a whim to Playgirl magazine who published it as part of their "Boy Next Door" feature; before long Ron was asked to appear in a hardcore pornographic movie and thus was the beginning of the career of Ron Jeremy one of biggest and least-likely male stars in the adult film industry. Short pudgy and possessing an excess of body hair Jeremy hardly looks like anyone's idea of a sex-show stud but Jeremy's charm intelligence self-effacing good humor and professional attitude in a business where such focus is rare made him the best-known man in porn starring in literally hundreds of adult films and eventually breaking through to bit parts and cameo roles in mainstream features. Porn Star: The Legend of Ron Jeremy is a feature- length documentary that offers an inside look at Ron Jeremy's life and career including interviews with his friends co-workers and family; the film won the Audience Award for Best documentary at the 2001 No Dance Film Festival., , The Secret Lives of Adult Stars | After Porn Ends | Some Nudity Required | Rated X: A Journey Through Porn | Being Ron Jeremy | Plaster Caster
