https://www.allmovie.com/movie/crouching-tiger-hidden-dragon-v201837, Crouching Tiger Hidden Dragon, Adventure Action Romance, Martial Arts Romantic Adventure Period Film, Dec 8 2000, 120, China Hong Kong Taiwan USA, PG13, 10,  Questionable for Children Suitable for Teens Violence, Ang Lee, Asia Columbia Pictures Good Machine Sony Pictures Classics United China Vision, The Weinstein Company, In the Mood for Love, Star-Crossed Lovers | Heroic Mission | Opposites Attract, coming-of-age forbidden-love Kung-Fu legend [fable] love master [expert] revenge star-crossed-lovers sword swordfight unrequited, High Artistic Quality High Historical Importance High Production Values, Taiwanese filmmaker Ang Lee took a break from making Western period dramas to fashion this wild and woolly martial arts spectacular featuring special effects and action sequences courtesy of the choreographer of The Matrix (1999) Yuen Woo Ping. In the early 19th century martial arts master Li Mu Bai (Chow Yun-Fat) is about to retire and enter a life of meditation though he quietly longs to avenge the death of his master who was killed by Jade Fox (Cheng Pei-pei). He gives his sword a fabled 400-year-old weapon known as Green Destiny to his friend fellow martial arts wizard and secret love Yu Shu Lien (Michelle Yeoh) so that she may deliver it to Sir Te (Sihung Lung). Upon arrival in Peking Yu happens upon Jen (Zhang Ziyi) a vivacious willful politician's daughter. That night a mysterious masked thief swipes Green Destiny with Yu in hot pursuit -- resulting in the first of several martial arts action set pieces during the film. Li arrives in Beijing and eventually discovers that Jen is not only the masked thief but is also in cahoots with the evil Jade. In spite of this Li sees great talent in Jen as a fighter and offers to school her in the finer points of martial arts and selflessness an offer that Jen promptly rebukes. This film was first screened to much acclaim at the 2000 Cannes Toronto and New York film festivals and became a favorite when Academy Awards nominations were announced in 2001: Tiger snagged ten nods and later secured four wins for Best Cinematography Score Art Direction and Foreign Language Film., Chow Yun-Fat | Michelle Yeoh | Zhang Ziyi | Chang Chen | Sihung Lung | Cheng Pei-Pei, Hero | House of Flying Daggers | Curse of the Golden Flower | The Promise | A Touch of Zen | Sherlock Holmes: A Game of Shadows
https://www.allmovie.com/movie/timecode-v198542, Timecode, Comedy Drama, Ensemble Film Showbiz Comedy Showbiz Drama, Apr 28 2000, 97, UK, R, 7,  Mild Violence Not For Children Profanity Sexual Situations Substance Abuse, Mike Figgis, Red Mullet Productions, Screen Gems, Head Trips, Filmmaking | Romantic Betrayal | Actor's Life | Love Triangles | Alcoholism, casting earthquake executive film-director gangster lesbianism murder, , Director Mike Figgis helmed this ground-breaking experimental feature filmed with four synchronized digital video cameras in four separate locations. The story outlined in advance but otherwise improvised was enacted in a single continuous take like a stage play with the unedited images from all four locations presented on the screen at once. Figgis and his crew chose the best single run-through and the result is the film's final release version. The story focuses on four main characters around the casting sessions for a film called Bitch of Louisiana to be directed by Lester Moore (Richard Edson): Alex Green (Stellan Skarsgard) the studio executive overseeing Moore's project; his wife Emma (Saffron Burrows); gangster Lauren Hathaway (Jeanne Tripplehorn); and her unfaithful lover Rose (Salma Hayek). These characters' paths cross as murder infidelity and dirty dealings are interrupted by an earthquake and its aftershocks. Time Code 2000 also features Kyle MacLachlan Holly Hunter Julian Sands Steven Weber Danny Huston Viveka Davis and Laurie Metcalf., Xander Berkeley | Golden Brooks | Saffron Burrows | Viveka Davis | Richard Edson | Aimee Graham | Salma Hayek | Glenne Headly | Andrew Heckler | Holly Houston | Holly Hunter | Danny Huston | Patrick Kearney | Elizabeth Low | Kyle MacLachlan | Leslie Mann | Laurie Metcalf | Suzy Nakamura | Alessandro Nivola | Zuleikha Robinson | Julian Sands | Jeanne Tripplehorn | Steven Weber, Things You Can Tell Just by Looking at Her | Hotel | Man of the Year | Conversations With Other Women | Polaroid | Tiempo Real
https://www.allmovie.com/movie/code-unknown-v201727, Code Unknown, Drama, Ensemble Film Social Problem Film Urban Drama, , 118, France, , 7, , Michael Haneke, ARTE France Cinema Bavaria Films Films Alain Sarde France 2 Cinema MK2 Productions Romanian Culture Ministry Zweites Deutsches Fernsehen, MK2 Diffusion, Only Human, Class Differences | Immigrant Life, intolerance actor deaf-school French [nationality] hatred racism Romanian teacher, High Artistic Quality, German-born filmmaker Michael Haneke continues the bleak formalist experimentation of his 1994 breakthrough 71 Fragments of a Chronology of Chance with this similarly fragmented tale of racism intolerance and hatred in modern-day Paris. The focus of the narrative is split between three sets of people: the French actress Anne (Juliette Binoche) her husband and in-laws; a Romanian woman Maria (Luminita Gheorghiu) who struggles to raise money for her family back home; and Amadou (Ona Lu Yenke) a teacher for the deaf who is at odds with his resolute African clan. The catalyst for the stories begins on a streetcorner where Anne's brother-in-law Jean (Alexandre Hamadi) insults Maria who is begging for change; incensed Amadou picks a fight with Jean resulting in negative repercussions for the triptych of protagonists. Throughout Haneke punctuates the action with his unique editing and use of sound. After its Cannes debut Code Inconnu made its North American premiere at the 2000 Toronto International Film Festival., Juliette Binoche | Luminita Gheorghiu | Hélène Diarra, Amour | Crash | Nil by Mouth | Dirty Pretty Things | The Life Before This | Illustres Inconnus
https://www.allmovie.com/movie/the-king-is-alive-v201766, The King Is Alive, Drama, Ensemble Film Psychological Drama, May 11 2001, 109, Denmark, R, 7,  Adult Language Sexual Situations, Kristian Levring, Danish Broadcasting Corporation Danish Film Institute Good Machine Newmarket Films Nordic Film & TV Fund SVT Zentropa, , Abandon All Hope, Nightmare Vacations, bus desert ghost-town stranded tourist mental-breakdown, , Shot against the barren sand dunes of Africa's Namib Desert The King Is Alive is the fourth film to adhere to the stripped-down aesthetic of the Dogma 95 movement and the first to bear the directorial stamp of the manifesto's co-author Kristian Levring. The improvised shot-on-digital video production concerns the exploits of almost a dozen tourists who find themselves stranded when their bus breaks down miles from civilization. A thespian amongst the group Henry (David Bradley) is the first to suggest that their situation may be more dire than it seems. His doubts send the rest of the folks -- including American travelers Ray (Bruce Davison) Liz (Janet McTeer) Ashley (Brion James) and Gina (Jennifer Jason Leigh) and a high-minded Parisian Catherine (Romane Bohringer) -- into fits of fear and dread. To get their minds off the heat hunger and dehydration the castaways stage an impromptu reading of Shakespeare's King Lear which they can only fitfully remember. As their situations worsen the tourists begin to take out their personal aggressions on one another. The King Is Alive was shown as part of the 2000 Cannes and Toronto Film Festivals., Miles Anderson | Romane Bohringer | David Calder | Brion James | Jennifer Jason Leigh | Janet McTeer | Chris Walker | Lia Williams, The Exterminating Angel | One Night Stand | Mifune | The Poseidon Adventure | 21 Grams | Magnolia
https://www.allmovie.com/movie/aberdeen-v210816, Aberdeen, Drama, Family Drama Psychological Drama Road Movie, Aug 17 2001, 113, Norway UK, , 7,  Adult Language Adult Situations Not For Children, Hans Petter Moland, Freeway Films Norsk Filmstudio A/S, , In a Minor Key, Fathers and Daughters | Alcoholism, alcoholism cancer daughter estrangement lawyer mother parent/child-relationship search truckdriver, , Set in Norway and Scotland Aberdeen is a road movie that is as concerned with the geography of the heart as that of a topographical map. Kaisa (Lena Headey) is an ambitious lawyer who has just celebrated her recent promotion by having dominant sex with a man whose name she has no interest in learning. When her estranged mother Helen (Charlotte Rampling) whom she hasn't been in contact with for a decade calls her up to tell her that she is dying of cancer Kaisa is faced with her mother's request to track down her divorced husband Tomas (Stellan Skarsgard). A raging drunk Tomas has been frequenting the pubs of Norway for a number of years and Kaisa after some initial hesitation sets out for Oslo to find him. When she is finally reunited with Tomas his drunkenness prevents them from being allowed on the flight back to Aberdeen where her mother is hospitalized. Kaisa and Tomas embark on an overland journey that takes them across Norway and on a ferry to England with Tomas drinking constantly and Kaisa discovering something that may be love with a self-effacing truck driver (Ian Hart)., Lena Headey | Ian Hart | Charlotte Rampling, Rain Man | Interiors | Zero Kelvin | The Last Lieutenant | Death of a Salesman | Five Easy Pieces
https://www.allmovie.com/movie/the-princess-and-the-warrior-v220938, The Princess and the Warrior, Drama Romance, Romantic Drama Psychological Drama, Jun 22 2001, 135, Germany, R, 7,  Adult Situations Not For Children Profanity Sexual Situations Violence, Tom Tykwer, X Filme Creative Pool, Sony Pictures Classics, Only Human, Star-Crossed Lovers | Opposites Attract | Self-Destructive Romance, asylum [mental hospital] brother emergency nurse robbery shoot-out veteran [military], Sleeper, Director Tom Tykwer followed up his international hit Lola Rennt (Run Lola Run) with this drama which also examines young people living on the edges of the law. Sisi (Franka Potente) is an attractive but withdrawn woman who works in a psychiatric clinic while Bodo (Benno Fürmann) is looking to make some quick money after his recent release from the army. Bodo robs a gas station and is fleeing on foot when he accidentally causes Sisi to be hit by a truck. Realizing she's seriously injured Bodo comes to Sisi's rescue and performs an emergency tracheotomy on her before he escapes again. Sisi who is often pursued by men but shies away from their advances finds that she longs to meet the mysterious Bodo again and eventually tracks him down to a hideout he shares with his brother Walter (Joachim Krol). Bodo and Walter angrily send Sisi away but she unexpectedly encounters them when they pull a robbery at a bank where she's running an errand. Bodo and Walter are caught in a shoot-out with police and Sisi helps to spirit Bodo away to the clinic where she works trying to spare him the grim news that Walter was killed in the melee. In addition to serving as writer and director Tom Tykwer also composed the musical score for The Princess and the Warrior in collaboration with Johnny Klimek and Reinhold Heil., Franka Potente | Benno Fürmann | Joachim Krol | Marita Breuer | Jürgen Tarrach | Lars Rudolph | Ludger Pistor, Heaven | Elsker Dig For Evigt | The Double Life of Veronique | Happenstance | Kill Me Later | Straight Time
https://www.allmovie.com/movie/grateful-dawg-v227030, Grateful Dawg, History Music, Biography, Oct 12 2001, 81, USA, PG13, 7,  Profanity Questionable for Children, Gillian Grisman, Columbia TriStar, Acoustic Disc, Memory Lane, Faltering Friendships | Musician's Life, folk-music friendship jazz mandolin music psychedelic, , In the early '60s David Grisman and Jerry Garcia were two bluegrass enthusiasts in their early twenties who met after they had seen each other perform. Garcia went on to lead the legendary psychedelic band the Grateful Dead while Grisman became a world-class mandolin player who blended jazz and bluegrass into a unique style he liked to call "Dawg Music." David and Jerry never lost their enthusiasm for roots music and in 1973 they formed a progressive bluegrass group called Old and in the Way with Peter Rowan and Vassar Clements. The group quickly gained a large following and sparked a new interest in acoustic music among rock fans but a falling out led to their breakup after less than a year and Grisman and Garcia didn't talk for nearly 20 years. In 1991 the pair began working together again and resumed a fruitful collaboration that resulted in a number of new albums until Garcia's death in 1995. Grateful Dawg directed by David's daughter Gillian Grisman is a documentary that looks at the friendship and musical partnership between Grisman and Garcia and includes live footage of the pair in performance as well as interviews with a number of their friends associates and collaborators., Jerry Garcia | David Grisman | Joe Craven | Ricky Jay | Jim Kerwin, The Same River Twice | Grateful to Garcia | Tie-Died | Grateful Dead: The Making of the "Touch of Grey" Video | Grateful Dead: So Far | Imagine: John Lennon - The Definitive Film Portrait
https://www.allmovie.com/movie/big-eden-v198469, Big Eden, Comedy Drama, Gay & Lesbian Films Romantic Comedy, Jun 1 2001, 119, USA, PG13, 6,  Adult Situations Profanity, Thomas Bezucha, Chaiken Films, , Pick-Me-Ups, Small-Town Life | Unrequited Love | Looking For Love | Life in the Arts, artist big-city city-slicker coming-out grandfather old-flame small-town stroke [medical], Sleeper, Arye Gross plays an up-and-coming artist who foregoes the convenience of big-city life for the charms of Montana in this drama writer-director Thomas Bezucha's debut feature. On the eve of his first show at the Whitney Museum Henry (Gross) hears news that his grandfather back home has had a stroke. Upon returning to his idyllic birthplace however Henry realizes that the old man isn't the only thing he has to tend to: There's the semi-closeted issue of his sexuality which he longs to reveal to his clan -- as well as to his old high-school crush Dean (Tim DeKay). Amidst all the angst Henry fails to notice the advances of the sensitive Pike (Eric Schweig) an espresso-brewing outdoorsman who owns the town's general store and cooks meals for the stroke-addled grandpa Sam (George Coe)., Arye Gross | Eric Schweig | Louise Fletcher | George Coe | Nan Martin | O'Neal Compton | Corinne Bohrer | Veanne Cox, Kissing Jessica Stein | All Over the Guy | Billy's Hollywood Screen Kiss | In & Out | Mambo Italiano | Waitress
https://www.allmovie.com/movie/the-contender-v207054, The Contender, Drama, Political Drama Message Movie, Oct 13 2000, 126, USA, R, 5,  Adult Language Not For Children Strong Sexual Content, Rod Lurie, Battleground Cinecontender Cinerenta SE8 Group, DreamWorks, Food for Thought, Conspiracies | Social Injustice | Haunted By the Past | Political Corruption, sex-scandal political-conspiracy partisan President Senator US-government Vice-President woman, , The hard-ball gamesmanship and casual character assassination of American politics sets the stage for this thriller from writer and director Rod Lurie. When the Vice President of the United States unexpectedly dies all eyes in Washington D.C. are on President Jackson Evans (Jeff Bridges) as he chooses a new VP. Sen. Jack Hathaway (William Petersen) a respected career politician enjoying a new swell of popularity after a well-publicized attempt to save a drowning woman is expected to be Evans' choice but instead he picks Sen. Laine Hanson (Joan Allen) a decision that raises eyebrows on both sides of the political fence. Veteran power broker Shelly Runyon (Gary Oldman) is vehemently opposed to Hanson's appointment in part because the Democratic senator was once a Republican and vows to do everything in his power to prevent her from being confirmed. Runyon and his staff start digging for dirt on Hanson and soon make a surprising discovery -- her personal morality is called into question when it's alleged that she took part in a group sexual liaison while she was a college student. The Contender also stars Mike Binder as one of Hanson's advisors Mariel Hemingway as an old friend with a surprising secret Christian Slater as an ambitious congressmen assisting Runyon and Philip Baker Hall as Hanson's father; it was the second feature from former film critic Rod Lurie., Joan Allen | Gary Oldman | Jeff Bridges | Sam Elliott | Christian Slater | Philip Baker Hall | Saul Rubinek | Mike Binder | Mariel Hemingway | Kathryn Morris, Advise and Consent | Mr. Smith Goes to Washington | True Colors | The War Room | Even the Rain | Wag the Dog
https://www.allmovie.com/movie/a-storm-in-summer-v184752, A Storm in Summer, Children's/Family Drama, , , 96, USA, , 7, , Robert Wise, All Ages Showtime, , , Unlikely Friendships, boy charity community debutante delicatessen elderly family friendship grudge slacker Summer, , Robert Wise brings his distinguished name and considerable directorial skill to this remake of a 1970 Rod Serling TV drama. Set in 1969 Abel Shaddick (Peter Falk) a crotchety deli owner has a grudge against virtually everyone in his upstate New York town of Fairview particularly against his slacker nephew Stanley (Andrew McCarthy) who lives behind the shop. Without telling his uncle Stanley agrees to put up a needy city kid for the summer as part of a charity program run by rich debutante Gloria (Nastassja Kinski). Abel immediately vetoes the plan but it is too late. The kid young Herman Washington (Aaron Meeks) is already on his way. Though initially the two intensely dislike each other they bond over fishing and war heroes -- Abel's son died during WWII while Herman's brother was killed in Vietnam., Peter Falk | Aaron Meeks | Nastassja Kinski | Andrew McCarthy | Ruby Dee, My First Mister | Venus | Max 2: White House Hero | Little House on the Prairie: Look Back to Yesterday | Boys Town | The Wizard of Oz
https://www.allmovie.com/movie/bring-it-on-v198455, Bring It On, Comedy, Comedy of Manners Sports Comedy Teen Movie, Aug 25 2000, 98, USA, PG13, 7,  Adult Language Adult Situations Questionable for Children Suitable for Teens, Peyton Reed, Beacon Pictures Universal, Universal, Pick-Me-Ups, High School Life | Feuds | New Kid in Town | Success is the Best Revenge | Faltering Friendships, cheerleading rival competition friendship high-school boyfriend champion racial-tension classmate, High Historical Importance, The hard work dedication and personal politics behind "rah rah rah!" and "sis boom bah!" go under the microscope in this engaging teen comedy. Torrance Shipman (Kirsten Dunst) discovers that being captain of her San Diego high school's six-time championship-winning cheerleading squad is more complicated than she had imagined. Torrance's parents want her to spend more time on her homework her boyfriend wants her to spend more time with him and she learns that the squad's former captain stole some of their best routines from other teams -- and that Isis (Gabrielle Union) captain of a top squad at a crosstown inner-city high school plans to fight back this year. To make things worse when one of the cheerleaders is injured Torrance is forced to replace her with Missy (Eliza Dushku) a cynical new kid who is involved only because the school doesn't offer gymnastics. In the midst of this chaos with the national championship around the corner Torrance couldn't have picked a worse time to fall in love with Cliff (Jesse Bradford) a classmate who cares a lot more about punk rock than school spirit. Dunst trained with a cheerleading squad for her role though a double performed the more complicated stunts., Kirsten Dunst | Eliza Dushku | Jesse Bradford | Gabrielle Union | Clare Kramer | Nicole Bilderback | Tsianina Joelson | Rini Bell | Ian Roberts | Richard Hillman | Lindsay Sloane | Cody McMains | Nathan West | Natina Reed | Huntley Ritter | Shamari Fears | Brandi Williams, Step Up Revolution | Clueless | 10 Things I Hate About You | Standing Ovation | Mean Girls | Summer Catch
https://www.allmovie.com/movie/lakeboat-v198507, Lakeboat, Comedy Drama, Coming-of-Age, Apr 13 2001, 98, USA, R, 7,  Profanity, Joe Mantegna, Lakeboat Productions Oregon Trail Films Vibe Entertainment, , Strictly Speaking, , crew intern [business trainee] ship college-student, , Renowned character actor Joe Mantegna makes his directorial debut with this film adaptation of one of David Mamet's first plays boasting such onscreen talent as Peter Falk Charles Durning and Robert Forster. Based on Mamet's experiences of working on Great Lake freighters while a grad student the film centers on Dale (Tony Mamet David's brother) an Ivy League college kid working on the Seaway Queen on an internship one summer. Though his romantic vision of life on the sea is soon dashed he befriends a half-dozen members of the world-weary crew and learns about the unexpectedly rich -- and occasionally tragic -- lives they lead. This film premiered at the 2000 Los Angeles Independent Film Festival., Charles Durning | Robert Forster | J.J. Johnston | Denis Leary | Jack Wallace | George Wendt | Tony Mamet | Saul Rubinek | Peter Falk, A Brighter Summer Day | Guinevere | Diamond Men | Metropolitan | Diner | The Graduate
https://www.allmovie.com/movie/maryam-v198511, Maryam, Drama, Coming-of-Age Family Drama, Feb 22 2002, 90, USA, , 7,  Adult Situations Watch With Your Teen, Ramin Serry, Streetlight Films, , Only Human, Class Differences | Culture Clash | Faltering Friendships | Innocence Lost, assimilation coming-of-age cousin culture [social culture] teenagers, , Ramin Serry explores such issues as global politics ideological conflict and puberty in this coming-of-age film about being an Iranian-American teenager during the Islamic Revolution in 1979. Maryam (Mariam Parris) longs to be just a normal New Jersey 16-year-old but her traditionalist father Darius (Shaun Toub) keeps her on a short rein. Maryam's modest goal is further hampered when her Iranian cousin Ali (David Ackert) comes to stay with them. Though Ali's stridently fundamentalist views represent all that Maryam has come to resent the two gradually form a friendship of sorts. Meanwhile Ali's vehement anti-Shah beliefs coupled with his knowledge of a dark family secret creates tension between himself and Darius. At the same time Maryam notices a change in her neighbors' reactions toward her family as the conflict in Iran grows ever more ugly. This film was screened at the 2000 L.A. Independent Film Festival., Mariam Parris | Shaun Toub | Shohreh Aghdashloo | David Ackert | Maz Jobrani | Sabine Singh | Michael Blieden | Jason Nash | Goli Samii, My American Cousin | Persepolis | Madame Sousatzka | Boyhood | Diner | Songs My Brothers Taught Me
https://www.allmovie.com/movie/batman-beyond-return-of-the-joker-v201883, Batman Beyond: Return of the Joker, Action, Superhero Film, , 70, USA, PG13, 7,  Questionable for Children Scary Moments Violence, Curt Geda, , , A World of Its Own, Disfigured Criminals | Future Dystopias | Heroic Mission | Righting the Wronged, crimefighting mentor nemesis showdown sidekick Superhero villain, , The young protégé of one of the world's greatest superheroes has his first encounter with an old nemesis in this direct-to-video feature adapted from the popular animated series Batman Beyond. Terry McGinnis (Will Friedle) has taken over the crime-fighting responsibilities of Batman from aging Bruce Wayne (Kevin Conroy) but while Terry has learned a great deal from Wayne he's never heard the startling truth about Batman's final encounter with his arch-enemy The Joker (Mark Hamill). However when The Joker returns to Gotham City as vicious as ever Wayne decides that it's time that the new Batman learned all there is to know about the green-faced terror before he can bring the city to its knees -- especially after Bruce is attacked by his one-time rival. Batman Beyond: Return of the Joker also features the voice talents of Melissa Joan Hart and Angie Harmon. Upon its initial release the movie sparked some controversy among Batman Beyond fans because of last-minute edits that toned down the violence level. However it was eventually released on DVD in an uncut format., Will Friedle | Mark Hamill | Kevin Conroy | Angie Harmon | Henry Rollins | Melissa Joan Hart, Batman Returns | Batman | Batman Begins | X-Men: Days of Future Past | Blade Runner | Man of Steel
https://www.allmovie.com/movie/keeping-the-faith-v187114, Keeping the Faith, Comedy Drama Romance, Religious Comedy Romantic Comedy Buddy Film Reunion Films, Apr 14 2000, 127, USA, PG13, 7,  Adult Language Questionable for Children Sexual Situations, Edward Norton, Spyglass Entertainment Touchstone Pictures, Vista Pictures, Pick-Me-Ups, Love Triangles | Members of the Clergy, Catholicism celibacy faith friendship Jewish love love-triangle priest Rabbi religion, Sleeper, Actor Edward Norton debuts as a director with this comedy-drama about love friendship and faith. Priest Brian Finn (Norton) and rabbi Jacob Schram (Ben Stiller) have known each other since childhood. When Anna Reilly (Jenna Elfman) whom they both knew as children returns to New York both men find themselves infatuated with her sparking both rivalry and personal dilemmas: Brian has taken a vow of celibacy and Jacob is allowed to marry only within his faith. Award-winning director Milos Forman appears in the supporting cast alongside Anne Bancroft Ron Rifkin and Eli Wallach; the screenplay marks the debut of writer Stuart Blumberg whom Norton met when they were both undergraduates at Yale., Edward Norton | Ben Stiller | Jenna Elfman | Anne Bancroft | Eli Wallach | Ron Rifkin | Milos Forman | Holland Taylor | Lisa Edelstein | Rena Sofer | Ken Leung | Brian George, Sliding Doors | Bridget Jones's Diary | My Best Friend's Wedding | Hope Springs | Cousins | Four Weddings and a Funeral
https://www.allmovie.com/movie/cause-of-death-v239743, Cause of Death, Thriller, Detective Film Erotic Thriller Psychological Thriller, Apr 5 2000, 95, , R, 7, , Marc S. Grenier, , , Nail-biters, Dangerous Attraction | Femmes Fatales | Murder Investigations, District-Attorney investigation prosecutor seduction suspect mayor widow/widower, , In this steamy thriller Taylor Lewis (Patrick Bergin) is a district attorney who is assigned to prosecute Angela Carter (Joan Severance) when she's accused of murdering her husband -- who just so happens to be the mayor's cousin. However the longer Lewis investigates the case the more he begins to question the widow's guilt; what's more he imagines he may be compromising his integrity when he finds himself falling in love with her. Cause of Death also stars Michael Ironside and Larry Day., Patrick Bergin | Joan Severance | Michael Ironside | Maxim Roy, Black Widow | Body of Evidence | Jade | Final Analysis | Sea of Love | Notorious
https://www.allmovie.com/movie/panic-v211645, Panic, Drama, Psychological Drama Crime Drama Family Drama, Dec 1 2000, 90, USA, R, 7,  Profanity Sexual Situations, Henry Bromell, Mad Chance Vault, Bac Films, In the Mood for Love, Fathers and Sons | Hired Killers | Midlife Crises | Crumbling Marriages | Going Straight | Therapy, hitman extramarital-affair father marital-problems parent/child-relationship psychiatrist son, Sleeper, A middle-aged man finds love in the last place he was looking -- his psychiatrist's waiting room -- in this dark comedy drama. Alex (William H. Macy) is a man in his mid-forties who is having something of a midlife crisis; he's unhappy with his life; his marriage to Martha (Tracey Ullman) is going through a rough patch; he's worried about his six-year-old son on whom he dotes; and he wishes he hadn't bucked under to the wishes of his domineering father Michael (Donald Sutherland) and started working in the family business. Making things even more problematic is the family's line of work -- Alex is a killer-for-hire. Alex feels as if he's about to unravel from stress when he begins seeing Josh (John Ritter) a psychiatrist. One day while waiting for his session with Josh Alex meets Sarah (Neve Campbell) a sweet pretty but severely neurotic young woman with an omnivorous sexual appetite. Alex and Sarah take an immediate liking to one another and Alex begins to pursue a romance with her though he knows an affair could create more problems than it solves especially after Michael informs Alex that Josh is his next target. Panic marked the feature debut for writer/director Henry Bromell who previously distinguished himself as a novelist and a television producer. The supporting cast includes Barbara Bain as Alex's mother who helped get her husband started in the business., William H. Macy | John Ritter | Neve Campbell | Donald Sutherland | Tracey Ullman | Barbara Bain | David Dorfman, Coldblooded | At Close Range | Forty Shades of Blue | House of Sand and Fog | Little Children | Family Business
https://www.allmovie.com/movie/pitch-black-v181890, Pitch Black, Horror Science Fiction, Creature Film Sci-Fi Horror, Feb 18 2000, 107, USA, R, 7,  Graphic Violence Profanity Sci-Fi Violence, David N. Twohy, Gramercy Pictures Interscope Communications, USA Films, Other Dimensions | Tough Guys, Evil Aliens | Space Travel, convict creature eclipse planet spacecraft stranded survivor, , In this science fiction thriller a spaceship is transporting a disparate group of people to a far-away galactic outpost called New Mecca. Mechanical failures cause the craft to crash-land on an abandoned planet that has three suns and no night. The only member of the crew to survive is junior pilot Carolyn Fry (Radha Mitchell) while the passengers who climb from the wreckage include a police officer (Cole Hauser) and the prisoner he's transporting Riddick (Vin Diesel). As Fry and the other survivors survey the abandoned dwellings of the desert world while trying to decide what to do next one of them is killed by a mutant creature living in an abandoned mining site. The vicious and bloodthirsty mutants who live underground have killed all previous inhabitants of the planet; they cannot stand sunlight but research reveals that the planet has a total eclipse every 22 years and the latest one is due any moment. Pitch Black was directed by David N. Twohy who also made the sci-fi cult item The Arrival., Radha Mitchell | Vin Diesel | Cole Hauser | Keith David | Lewis Fitz-Gerald | Claudia Black | Rhiana Griffith | John Moore | Les Chantery | Sam Sari | Firass Dirani | Angela Makin, The Chronicles of Riddick | The Chronicles of Riddick: Dark Fury | Starship Troopers | Predator | Alien | Red Planet
https://www.allmovie.com/movie/the-girl-next-door-v187115, The Girl Next Door, Culture & Society Film TV & Radio, Biography Gender Issues Interpersonal Relationships Social Issues, Apr 14 2000, 82, USA, , 7,  Nudity Strong Sexual Content, Christine Fugate, Berns Brothers Productions Cafe Sisters, Indican Pictures, Food for Thought, , film-industry homemaker photograph pornography rise-to-fame sex-industry, , In 1995 Oklahoma housewife Stacy Baker sent a topless photo to Gallery a men's magazine which printed it in their "Girl Next Door" feature. The photo prompted an invitation from Hustler to pose for a photo spread which led to an offer to star in a porno movie and Stacy soon left her husband headed to Los Angeles and never looked back. A few years later she was making up to two thousand dollars for each sex scene she performed on camera. The Girl Next Door examines Stacy Valentine's new life and career as one of the leading stars in adult entertainment as she explains her success ("I know I'm good at sex"); deals with her mother who remains supportive but refuses to see her daughter's movies; shares the occupational hazards of life as a porn star (frequent rounds of plastic surgery and the difficulty of maintaining a romantic relationship); and struggles to live a normal life in a business that doesn't always encourage it. The Girl Next Door was directed by Christine Fugate who previously made several acclaimed documentaries for PBS including Tobacco Blues and Mother Love and worked on the Playboy Channel's magazine series Sexcetera., Christine Fugate, Sex: The Annabel Chong Story | Shooting Porn | The Pornographers | Stevie | Grey Gardens | The Execution of Wanda Jean
https://www.allmovie.com/movie/diamond-men-v232887, Diamond Men, Comedy, Buddy Film Road Movie, Sep 7 2001, 102, USA, R, 7,  Adult Language Adult Situations Questionable for Children, Daniel M. Cohen, DMC Films, , Only Human, Journey of Self-Discovery | Work Ethics, salesperson jewel-robbery brothel roadhouse heart-attack, , A veteran salesman is forced to make way for a young drummer and has some improbable adventures along the way in this comedy-drama. Eddie (Robert Forster) has worked for over 30 years as a travelling jewelry salesman but after he's stricken with a heart attack he discovers he's no longer eligible for insurance. Given the fact that he routinely travels with a stash of goods worth up to a million dollars this development means that he's going to have to give up working on the road. Bobby (Donnie Wahlberg) is the young salesman who is first in line to take over Eddie's route. Though Eddie doesn't think much of reckless Bobby he takes him on the road to show him the ropes. As they spend some time together Eddie takes a liking to Bobby who wants to show Eddie his gratitude for teaching him how to sell in the big leagues. Bobby takes him to a combination roadhouse and brothel for an evening's entertainment but things get sticky when jewel thieves track the two men to the club. Diamond Men also features Bess Armstrong and Jasmine Guy as a pair of working girls Eddie and Bobby meet in the course of their adventures., Robert Forster | Donnie Wahlberg | Bess Armstrong | Jasmine Guy | George Coe | Kristin Minter, Glengarry Glen Ross | Things Change | Tin Men | The Color of Money | Diamonds | Lakeboat
